GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Altitude (GPS)(m),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Engine Load(%),Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),Engine RPM(rpm),Speed (OBD)(km/h),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Timing Advance(°),Throttle Position(%),Fuel Level(%),Voltage(V),Kilometers Per Litre(kpl),Kilometers Per Litre(Average)(kpl),Trip Distance(km),Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sun Mar 08 01:10:50 MEZ 2015,08-Mär.-2015 01:10:49.184,6.08636879,50.78215902,13.759088,29.0,236.0,87.1,-0.40761283,-8.443152,-5.1642933,0.028755367,49.53271484375,236.0,0.028755366802215576,-0.6264315247535706,0.0,75.0,-,102.0,1503.5,52.0,9.520000457763672,7.0,-,83.52941131591797,-,14.680000305175781,16.504606246948242,10.56503677368164,6.670367240905762,-,-,-0.04155074432492256,-0.860667884349823,6.0,100.0,6.05886173248291,9.465099334716797
Sun Mar 08 01:10:51 MEZ 2015,08-Mär.-2015 01:10:50.183,6.08648869,50.78209659,12.7598,30.0,237.0,92.2,-0.66858083,-8.482059,-5.398925,0.04619068,45.935279846191406,237.0,0.07178133726119995,-0.657670795917511,0.0,75.0,-,102.0,1497.0,52.0,9.720000267028809,7.0,-,83.52941131591797,-,14.680000305175781,16.16500473022461,10.56503677368164,6.681309700012207,-,-,-0.06815298646688461,-0.8646338582038879,6.0,100.0,6.186148643493652,9.465099334716797
Sun Mar 08 01:10:52 MEZ 2015,08-Mär.-2015 01:10:51.183,6.08672456,50.78215719,13.759088,31.0,236.0,86.7,0.0796072,-8.063671,-5.167286,-0.0046925545,49.53271484375,236.0,-0.004692554473876953,-0.626736581325531,0.0,75.0,-,102.0,1471.0,51.0,9.489999771118164,7.0,-,83.52941131591797,-,14.680000305175781,16.238380432128906,10.555950164794922,6.699258804321289,-,-,0.00811490323394537,-0.8219847679138184,6.0,100.0,6.158195495605469,9.473247528076172
Sun Mar 08 01:10:53 MEZ 2015,08-Mär.-2015 01:10:52.186,6.08694685,50.78212198,14.008925,29.0,237.0,90.6,-0.30825347,-8.553286,-5.954978,0.08186144,50.43212890625,237.0,0.08186143636703491,-0.7070313692092896,0.0,75.0,-,102.0,1466.5,51.0,12.970000267028809,7.0,-,83.52941131591797,-,14.680000305175781,11.881436347961426,10.555950164794922,6.715417861938477,-,-,-0.03142236918210983,-0.8718945384025574,6.0,100.0,8.416417121887207,9.473247528076172
Sun Mar 08 01:10:54 MEZ 2015,08-Mär.-2015 01:10:53.193,6.08716394,50.78211956,14.258769,30.0,237.0,91.7,-0.023942016,-8.652046,-5.8083334,0.08127338,51.331565856933594,237.0,0.08127337694168091,-0.6920828819274902,25.490196228027344,75.0,-,104.0,1483.0,51.0,11.359999656677246,10.0,-,83.52941131591797,-,14.680000305175781,13.565338134765625,10.526273727416992,6.7307305335998535,-,-,-0.0024405724834650755,-0.8819618821144104,6.0,100.0,7.371665000915527,9.499954223632813
Sun Mar 08 01:10:55 MEZ 2015,08-Mär.-2015 01:10:54.186,6.08736153,50.78208356,14.008925,24.0,237.0,94.6,-0.41000703,-8.835801,-5.705383,0.09195858,50.43212890625,237.0,0.09195858240127563,-0.6815884113311768,2.3529412746429443,75.0,-,107.0,1482.0,51.0,8.40999984741211,9.0,-,83.52941131591797,-,14.680000305175781,18.323688507080078,10.511514663696289,6.745229721069336,-,-,-0.041794802993535995,-0.9006932377815247,6.0,100.0,5.457368850708008,9.513294219970703
Sun Mar 08 01:10:56 MEZ 2015,08-Mär.-2015 01:10:55.187,6.08755312,50.78209456,14.008925,21.0,237.0,93.6,-0.11133038,-8.578424,-5.403713,0.052550018,50.43212890625,237.0,0.05255001783370972,-0.6508371829986572,0.0,75.0,-,105.0,1467.0,51.0,9.15999984741211,8.0,-,83.52941131591797,-,14.680000305175781,16.823387145996094,10.51418685913086,6.7587971687316895,-,-,-0.011348661966621876,-0.8744571208953857,6.0,100.0,5.944054126739502,9.510875701904297
Sun Mar 08 01:10:57 MEZ 2015,08-Mär.-2015 01:10:56.208,6.08778129,50.78210298,14.008925,18.0,237.0,93.0,-0.78050977,-9.714474,-6.178836,0.19529146,50.43212890625,237.0,0.1952914595603943,-0.729850709438324,0.0,75.0,-,102.0,1452.0,50.0,9.4399995803833,7.0,-,83.52941131591797,-,14.680000305175781,16.32438850402832,10.497151374816895,6.774916172027588,-,-,-0.07956266403198242,-0.9902623295783997,6.0,100.0,6.1257500648498535,9.526310920715332
Sun Mar 08 01:10:58 MEZ 2015,08-Mär.-2015 01:10:57.184,6.08794291,50.78205634,13.759088,14.0,236.0,96.1,-2.2056582,-9.180567,-5.3378725,0.12462956,49.53271484375,236.0,0.12462955713272095,-0.6441255807876587,0.0,75.0,-,102.0,1435.5,50.0,10.4399995803833,7.0,-,83.52941131591797,-,14.680000305175781,14.471323013305664,10.478400230407715,6.787439823150635,-,-,-0.22483772039413452,-0.9358375668525696,6.0,100.0,6.910157680511475,9.54335880279541
Sun Mar 08 01:10:59 MEZ 2015,08-Mär.-2015 01:10:58.185,6.08816345,50.78206678,14.008925,14.0,236.0,97.7,-2.5330653,-8.826823,-5.8412538,0.12842399,50.43212890625,236.0,0.12842398881912231,-0.6954386830329895,68.23529815673828,75.0,-,104.0,1460.0,50.0,14.550000190734863,9.0,-,83.52941131591797,-,14.680000305175781,10.38354778289795,10.45517635345459,6.803037166595459,-,-,-0.2582125663757324,-0.8997780680656433,6.0,100.0,9.630536079406738,9.564557075500488
Sun Mar 08 01:11:00 MEZ 2015,08-Mär.-2015 01:10:59.187,6.08830935,50.78196165,14.008925,14.0,236.0,107.8,-0.65541273,-7.697957,-6.30932,0.03579396,50.43212890625,236.0,0.035793960094451904,-0.743151843547821,100.0,75.0,-,139.0,1522.0,53.0,22.6299991607666,11.0,-,83.52941131591797,-,14.640000343322754,6.809643268585205,10.413330078125,6.818614482879639,-,-,-0.06681067496538162,-0.7847050428390503,6.0,100.0,14.684928894042969,9.602992057800293
Sun Mar 08 01:11:01 MEZ 2015,08-Mär.-2015 01:11:00.189,6.08843726,50.78187854,13.259431,13.0,234.0,117.7,0.016759412,-7.7063365,-5.9561753,0.011845171,47.733951568603516,234.0,0.011845171451568604,-0.7071534395217896,99.21569061279297,75.0,-,179.0,1599.5,56.0,41.720001220703125,14.0,-,83.52941131591797,-,14.619999885559082,4.0558552742004395,10.287732124328613,6.831532001495361,-,-,0.0017084007849916816,-0.7855592370033264,6.0,100.0,24.65549659729004,9.720230102539063
Sun Mar 08 01:11:02 MEZ 2015,08-Mär.-2015 01:11:01.183,6.08860992,50.78180291,14.758472,15.0,234.0,121.4,-0.15622166,-8.026561,-6.163274,0.050709307,53.13050079345703,234.0,0.050709307193756104,-0.7282643914222717,74.90196228027344,75.0,-,137.0,1642.5,57.0,32.61000061035156,15.0,-,30.980392456054688,-,14.680000305175781,5.281567096710205,10.287732124328613,6.846333026885986,-,-,-0.015924734994769096,-0.8182018995285034,6.0,100.0,18.933609008789063,9.720230102539063
Sun Mar 08 01:11:03 MEZ 2015,08-Mär.-2015 01:11:02.182,6.08877105,50.78168143,15.258195,14.0,233.0,127.1,0.095169514,-9.02614,-5.504868,0.09675604,54.929500579833984,233.0,0.09675604104995728,-0.6611486077308655,0.3921568691730499,75.0,-,111.0,1173.0,58.0,18.989999771118164,12.0,-,43.92156982421875,-,14.680000305175781,9.22872543334961,10.183938026428223,6.86398983001709,-,-,0.009701275266706944,-0.9200958013534546,6.0,100.0,10.835637092590332,9.81929874420166
Sun Mar 08 01:11:04 MEZ 2015,08-Mär.-2015 01:11:03.186,6.08891927,50.78159233,14.758472,13.0,231.0,129.9,-0.34476504,-7.654263,-4.709395,-0.06422031,53.13050079345703,231.0,-0.06422030925750732,-0.580060601234436,3.1372549533843994,75.0,-,111.0,1307.0,57.0,8.630000114440918,9.0,-,83.52941131591797,-,14.680000305175781,19.957347869873047,10.159212112426758,6.8783955574035645,-,-,-0.03514424338936806,-0.7802510261535645,6.0,100.0,5.010642051696777,9.843196868896484
Sun Mar 08 01:11:05 MEZ 2015,08-Mär.-2015 01:11:04.182,6.08908053,50.78152258,14.758472,13.0,229.0,130.3,0.4842273,-8.483853,-5.6682725,0.060251057,53.13050079345703,229.0,0.060251057147979736,-0.6778055429458618,11.372549057006836,75.0,-,110.0,1294.0,57.0,10.720000267028809,6.0,-,83.52941131591797,-,14.640000343322754,16.066408157348633,10.159212112426758,6.892163276672363,-,-,0.04936058074235916,-0.8648168444633484,6.0,100.0,6.224112510681152,9.843196868896484
Sun Mar 08 01:11:06 MEZ 2015,08-Mär.-2015 01:11:05.187,6.08926475,50.78149551,14.508618,14.0,231.0,127.4,0.31423897,-8.537125,-5.6545057,0.06331581,52.23102569580078,231.0,0.06331580877304077,-0.6764021515846252,28.235294342041016,75.0,-,108.0,1294.5,57.0,12.989999771118164,7.0,-,83.52941131591797,-,14.680000305175781,13.258806228637695,10.17138671875,6.9054999351501465,-,-,0.03203251212835312,-0.8702471256256104,6.0,100.0,7.542091369628906,9.831415176391602
Sun Mar 08 01:11:07 MEZ 2015,08-Mär.-2015 01:11:06.193,6.08946321,50.78142964,15.008331,15.0,231.0,126.2,0.1592144,-8.711902,-5.6856303,0.07957858,54.029991149902344,231.0,0.07957857847213745,-0.6795749068260193,0.0,75.0,-,104.0,1286.5,57.0,7.360000133514404,8.0,-,83.52941131591797,-,14.680000305175781,23.40107536315918,10.204922676086426,6.921298980712891,-,-,0.01622980646789074,-0.8880633115768433,6.0,100.0,4.273270606994629,9.79910659790039
Sun Mar 08 01:11:08 MEZ 2015,08-Mär.-2015 01:11:07.271,6.08961051,50.78134907,14.758472,14.0,230.0,129.5,-0.037708677,-8.684368,-5.5790887,0.071202576,53.13050079345703,230.0,0.07120257616043091,-0.6687144041061401,0.0,75.0,-,102.0,1302.5,57.0,7.880000114440918,5.0,-,83.52941131591797,-,14.680000305175781,21.856842041015625,10.304377555847168,6.935019493103027,-,-,-0.003843901678919792,-0.8852566480636597,6.0,100.0,4.575186729431152,9.70452880859375
Sun Mar 08 01:11:09 MEZ 2015,08-Mär.-2015 01:11:08.185,6.08983555,50.78126709,15.508062,14.0,228.0,129.4,-0.092775315,-8.868123,-5.5988407,0.088118374,55.82902145385742,228.0,0.08811837434768677,-0.6707278490066528,0.0,75.0,-,102.0,1306.0,57.0,8.829999923706055,5.0,-,83.52941131591797,-,14.680000305175781,19.505311965942383,10.326705932617188,6.953324317932129,-,-,-0.009457218460738659,-0.9039880633354187,6.0,100.0,5.126763820648193,9.683545112609863
Sun Mar 08 01:11:10 MEZ 2015,08-Mär.-2015 01:11:09.189,6.09001424,50.78113479,16.00781,14.0,227.0,131.9,0.26874915,-8.34499,-5.327099,0.028581202,57.628116607666016,227.0,0.028581202030181885,-0.6430273652076721,0.0,75.0,-,102.0,1304.0,57.0,8.300000190734863,6.0,-,83.52941131591797,-,14.680000305175781,20.750831604003906,10.355297088623047,6.972700595855713,-,-,0.027395427227020264,-0.8506615161895752,6.0,100.0,4.819041728973389,9.656808853149414
Sun Mar 08 01:11:11 MEZ 2015,08-Mär.-2015 01:11:10.184,6.090176,50.78104246,15.757935,14.0,226.0,132.2,0.24001873,-8.322844,-5.5006785,0.036249578,56.72856140136719,226.0,0.03624957799911499,-0.6607215404510498,0.0,75.0,-,101.0,1313.5,58.0,8.829999923706055,6.0,-,83.52941131591797,-,14.680000305175781,19.505311965942383,10.372780799865723,6.988051414489746,-,-,0.0244667399674654,-0.8484039902687073,6.0,100.0,5.126763820648193,9.640532493591309
Sun Mar 08 01:11:12 MEZ 2015,08-Mär.-2015 01:11:11.186,6.09035183,50.7809139,16.00781,13.0,225.0,133.1,0.08140286,-8.938153,-5.7843914,0.10431045,57.628116607666016,225.0,0.10431045293807983,-0.6896423101425171,0.0,75.0,-,101.0,1315.0,58.0,8.800000190734863,6.0,-,83.52941131591797,-,14.680000305175781,19.915172576904297,10.393474578857422,7.0069804191589355,-,-,0.00829794630408287,-0.9111266732215881,6.0,100.0,5.0212531089782715,9.621337890625
Sun Mar 08 01:11:13 MEZ 2015,08-Mär.-2015 01:11:12.186,6.0905124,50.7807924,16.25769,14.0,225.0,133.4,0.30825347,-8.884883,-5.732916,0.09732789,58.52768325805664,225.0,0.09732788801193237,-0.6843950748443604,0.0,75.0,-,101.0,1313.5,58.0,8.829999923706055,6.0,-,83.52941131591797,-,14.680000305175781,19.847511291503906,10.416032791137695,7.024613857269287,-,-,0.03142236918210983,-0.9056965112686157,6.0,100.0,5.0383710861206055,9.600500106811523
Sun Mar 08 01:11:14 MEZ 2015,08-Mär.-2015 01:11:13.187,6.09067082,50.78066915,16.25769,13.0,223.0,134.4,-0.06344634,-8.845977,-5.5270147,0.08229035,58.52768325805664,223.0,0.08229035139083862,-0.6634061336517334,0.0,75.0,-,101.0,1316.0,58.0,8.90999984741211,6.0,-,83.52941131591797,-,14.680000305175781,19.6693058013916,10.416306495666504,7.042300701141357,-,-,-0.006467516999691725,-0.9017305374145508,6.0,100.0,5.084019184112549,9.600248336791992
Sun Mar 08 01:11:15 MEZ 2015,08-Mär.-2015 01:11:14.184,6.09079991,50.78060196,15.508062,13.0,221.0,133.2,-0.11252748,-8.971074,-5.701193,0.10258585,55.82902145385742,221.0,0.10258585214614868,-0.6811613440513611,0.0,75.0,-,101.0,1318.0,58.0,8.989999771118164,7.0,-,83.52941131591797,-,14.680000305175781,19.494272232055664,10.441494941711426,7.054080486297607,-,-,-0.011470691300928593,-0.9144825339317322,6.0,100.0,5.129667282104492,9.577089309692383
Sun Mar 08 01:11:16 MEZ 2015,08-Mär.-2015 01:11:15.184,6.09097154,50.7805174,15.508062,14.0,221.0,132.0,0.27832595,-8.562862,-5.4623713,0.054737866,55.82902145385742,221.0,0.054737865924835205,-0.6568166017532349,0.0,75.0,-,101.0,1315.5,58.0,8.859999656677246,7.0,-,83.52941131591797,-,14.640000343322754,19.78030776977539,10.470749855041504,7.069410800933838,-,-,0.028371654450893402,-0.8728707432746887,6.0,100.0,5.0554890632629395,9.550331115722656
Sun Mar 08 01:11:17 MEZ 2015,08-Mär.-2015 01:11:16.185,6.09113148,50.7804244,15.258195,14.0,221.0,132.2,0.30705637,-8.9040365,-5.497087,0.08801383,54.929500579833984,221.0,0.08801382780075073,-0.6588910818099976,0.0,75.0,-,101.0,1274.5,56.0,8.720000267028809,7.0,-,83.52941131591797,-,14.680000305175781,19.404850006103516,10.542109489440918,7.084716796875,-,-,0.007565774954855442,-0.9112486839294434,6.0,100.0,5.153306007385254,9.485685348510742
Sun Mar 08 01:11:18 MEZ 2015,08-Mär.-2015 01:11:17.192,6.0912803,50.78030607,15.258195,13.0,221.0,131.9,0.27353755,-8.140884,-5.246893,0.0066760182,54.929500579833984,221.0,0.006676018238067627,-0.6348514556884766,0.0,75.0,-,101.0,1251.0,55.0,8.859999656677246,7.0,-,83.52941131591797,-,14.680000305175781,18.757186889648438,10.588603973388672,7.101552486419678,-,-,0.027883540838956833,-0.8298556804656982,6.0,100.0,5.33124303817749,9.444032669067383
Sun Mar 08 01:11:19 MEZ 2015,08-Mär.-2015 01:11:18.190,6.09139804,50.78017807,15.008331,12.0,217.0,131.8,-0.14604631,-8.966286,-5.9747305,0.11742753,54.029991149902344,217.0,0.1174275279045105,-0.709044873714447,0.0,75.0,-,101.0,1244.5,55.0,8.609999656677246,7.0,-,83.52941131591797,-,14.680000305175781,19.301822662353516,10.588603973388672,7.118036270141602,-,-,-0.0148874931037426,-0.9139944314956665,6.0,100.0,5.180812835693359,9.444032669067383
Sun Mar 08 01:11:20 MEZ 2015,08-Mär.-2015 01:11:19.190,6.0915678,50.78009492,14.758472,12.0,216.0,132.0,0.15682021,-8.929175,-5.692813,0.09858185,53.13050079345703,216.0,0.07616347074508667,-0.6717650890350342,0.0,75.0,-,101.0,1246.0,55.0,8.800000190734863,7.0,-,83.52941131591797,-,14.680000305175781,18.88507843017578,10.650537490844727,7.133166313171387,-,-,0.05857373774051666,-0.8872701525688171,6.0,100.0,5.295139789581299,9.389115333557129
Sun Mar 08 01:11:21 MEZ 2015,08-Mär.-2015 01:11:20.189,6.09173377,50.7800088,15.008331,11.0,215.0,132.5,0.89423436,-10.199299,-6.329072,0.24598414,54.029991149902344,215.0,0.24598413705825806,-0.7451652884483337,0.0,75.0,-,101.0,1244.0,55.0,8.880000114440918,7.0,-,83.52941131591797,-,14.680000305175781,18.714941024780273,10.73463249206543,7.148292541503906,-,-,0.09115538746118546,-1.0396838188171387,6.0,100.0,5.343277454376221,9.315561294555664
Sun Mar 08 01:11:22 MEZ 2015,08-Mär.-2015 01:11:21.189,6.0918893,50.7799234,14.758472,11.0,215.0,132.7,0.5201403,-9.332599,-5.9998693,0.15121621,53.13050079345703,215.0,0.15121620893478394,-0.7116074562072754,0.0,75.0,-,101.0,1223.5,54.0,8.829999923706055,7.0,-,83.52941131591797,-,14.680000305175781,18.478715896606445,10.73463249206543,7.162804126739502,-,-,0.05302143469452858,-0.9513351917266846,6.0,100.0,5.41158390045166,9.315561294555664
Sun Mar 08 01:11:23 MEZ 2015,08-Mär.-2015 01:11:22.186,6.09205474,50.77985369,14.008925,11.0,216.0,127.7,0.705691,-8.243237,-5.3678,0.024317086,50.43212890625,216.0,0.02431708574295044,-0.6471763253211975,0.0,75.0,-,101.0,1202.5,53.0,8.880000114440918,7.0,-,83.52941131591797,-,14.680000305175781,18.034399032592773,10.823447227478027,7.176814556121826,-,-,0.07193587720394135,-0.8402891159057617,6.0,100.0,5.544910430908203,9.239119529724121
Sun Mar 08 01:11:24 MEZ 2015,08-Mär.-2015 01:11:23.188,6.09222026,50.77977503,14.008925,12.0,214.0,130.8,-0.107739076,-8.8645315,-5.8622026,0.10239655,50.43212890625,214.0,0.10239654779434204,-0.6975741386413574,12.549019813537598,75.0,-,101.0,1193.0,52.0,7.989999771118164,7.0,-,83.52941131591797,-,14.680000305175781,19.665061950683594,10.9168062210083,7.191403865814209,-,-,-0.010982575826346874,-0.9036219120025635,6.0,100.0,5.085116386413574,9.16010856628418
Sun Mar 08 01:11:25 MEZ 2015,08-Mär.-2015 01:11:24.187,6.09235855,50.77969427,14.008925,12.0,216.0,131.5,0.4818331,-8.777742,-5.5162406,0.07693416,50.43212890625,216.0,0.07693415880203247,-0.662307858467102,0.0,75.0,-,105.0,1180.0,52.0,7.630000114440918,7.0,-,83.52941131591797,-,14.680000305175781,20.59290313720703,11.016242027282715,7.204664707183838,-,-,0.04911652207374573,-0.8947749137878418,6.0,100.0,4.85599946975708,9.077425956726074
Sun Mar 08 01:11:26 MEZ 2015,08-Mär.-2015 01:11:25.187,6.09250395,50.77961123,14.008925,12.0,216.0,130.9,0.13347675,-8.987235,-5.8454432,0.11194795,50.43212890625,216.0,0.11194795370101929,-0.6958657503128052,0.0,75.0,-,103.0,1174.5,51.0,7.860000133514404,8.0,-,83.52941131591797,-,14.680000305175781,19.60588264465332,11.182853698730469,7.218466758728027,-,-,0.013606191612780094,-0.9161299467086792,6.0,100.0,5.100465297698975,8.942183494567871
Sun Mar 08 01:11:27 MEZ 2015,08-Mär.-2015 01:11:26.201,6.09264419,50.77951605,14.008925,14.0,216.0,132.3,-0.02873042,-8.674791,-5.482722,0.06509739,50.43212890625,216.0,0.0650973916053772,-0.6588910818099976,0.0,75.0,-,102.0,1170.0,51.0,7.96999979019165,7.0,-,83.52941131591797,-,14.680000305175781,19.335285186767578,11.268624305725098,7.232956409454346,-,-,-0.0029286870267242193,-0.8842804431915283,6.0,100.0,5.171846389770508,8.874119758605957
Sun Mar 08 01:11:28 MEZ 2015,08-Mär.-2015 01:11:27.185,6.09280773,50.77943429,13.759088,13.0,216.0,131.8,0.012569559,-9.568427,-5.429451,0.14046174,49.53271484375,216.0,0.1404617428779602,-0.6534608006477356,0.0,75.0,-,102.0,1172.0,51.0,8.050000190734863,7.0,-,83.52941131591797,-,14.640000343322754,19.14313507080078,11.353469848632813,7.247645378112793,-,-,0.0012813005596399307,-0.9753748178482056,6.0,100.0,5.223759174346924,8.8078031539917
Sun Mar 08 01:11:29 MEZ 2015,08-Mär.-2015 01:11:28.192,6.09294342,50.77935101,13.759088,13.0,215.0,132.2,0.5626374,-8.267777,-4.8973393,2.2643805E-4,49.53271484375,215.0,2.2643804550170898E-4,-0.5992190837860107,0.0,75.0,-,102.0,1016.5,51.0,8.079999923706055,7.0,-,83.52941131591797,-,14.680000305175781,19.072057723999023,11.433016777038574,7.260965347290039,-,-,0.05735345184803009,-0.8427907228469849,6.0,100.0,5.243227005004883,8.746521949768066
Sun Mar 08 01:11:30 MEZ 2015,08-Mär.-2015 01:11:29.186,6.0930769,50.77928237,13.259431,14.0,217.0,132.0,0.41359833,-8.479065,-5.377377,0.043359697,47.733951568603516,217.0,0.04335969686508179,-0.6481525897979736,23.52941131591797,75.0,-,102.0,886.0,49.0,8.359999656677246,6.0,-,83.52941131591797,-,14.640000343322754,17.710407257080078,11.593598365783691,7.273087024688721,-,-,0.04216088727116585,-0.8643286824226379,6.0,100.0,5.646347999572754,8.625373840332031
Sun Mar 08 01:11:31 MEZ 2015,08-Mär.-2015 01:11:30.186,6.09322179,50.77919086,13.509256,13.0,216.0,132.2,0.7278373,-8.669404,-4.7536874,0.029593408,48.63331985473633,216.0,0.02959340810775757,-0.5845756530761719,23.13725471496582,74.0,-,103.0,896.0,48.0,7.579999923706055,7.0,-,83.52941131591797,-,14.640000343322754,19.134220123291016,11.662047386169434,7.287511348724365,-,-,0.07419340312480927,-0.8837312459945679,6.0,100.0,5.226192951202393,8.574748992919922
Sun Mar 08 01:11:32 MEZ 2015,08-Mär.-2015 01:11:31.193,6.09334266,50.77909702,13.009612,13.0,216.0,133.2,1.1959038,-9.494206,-4.944625,0.116984904,46.83460235595703,216.0,0.11698490381240845,-0.604039192199707,23.13725471496582,74.0,-,104.0,900.5,46.0,7.630000114440918,7.0,-,83.52941131591797,-,14.619999885559082,18.216798782348633,11.725147247314453,7.300989151000977,-,-,0.12190660089254379,-0.9678089618682861,6.0,100.0,5.489390850067139,8.528602600097656
Sun Mar 08 01:11:33 MEZ 2015,08-Mär.-2015 01:11:32.186,6.09346792,50.77903092,12.010412,12.0,214.0,132.5,0.2777274,-8.215703,-5.281609,0.0150132775,43.237483978271484,214.0,0.015013277530670166,-0.638390302658081,23.13725471496582,74.0,-,104.0,898.5,42.0,7.71999979019165,7.0,-,83.52941131591797,-,14.640000343322754,16.43882179260254,11.819439888000488,7.312483310699463,-,-,0.028310639783740044,-0.8374824523925781,6.0,100.0,6.083107948303223,8.460563659667969
Sun Mar 08 01:11:34 MEZ 2015,08-Mär.-2015 01:11:33.191,6.09359816,50.77894855,11.760633,12.0,213.0,131.9,0.18794483,-9.078215,-5.639542,0.108597696,42.338279724121094,213.0,0.10859769582748413,-0.6748768091201782,23.13725471496582,74.0,-,105.0,900.5,42.0,7.860000133514404,7.0,-,83.52941131591797,-,14.640000343322754,16.146020889282227,11.83770751953125,7.32545804977417,-,-,0.019158493727445602,-0.9254041314125061,6.0,100.0,6.193422317504883,8.447507858276367
Sun Mar 08 01:11:35 MEZ 2015,08-Mär.-2015 01:11:34.183,6.09372473,50.77887272,11.510864,12.0,214.0,131.6,0.46507367,-8.891466,-4.474763,0.034783542,41.439109802246094,214.0,0.03478354215621948,-0.5561429858207703,23.52941131591797,74.0,-,105.0,900.5,41.0,7.610000133514404,7.0,-,83.52941131591797,-,14.640000343322754,16.27938461303711,11.864688873291016,7.337740421295166,-,-,0.04740811884403229,-0.9063675403594971,6.0,100.0,6.1426849365234375,8.42829704284668
Sun Mar 08 01:11:36 MEZ 2015,08-Mär.-2015 01:11:35.188,6.09384451,50.77880527,11.011357,12.0,215.0,131.5,-0.79607207,-9.488221,-3.530849,0.054182947,39.64088439941406,215.0,0.05418294668197632,-0.4599234163761139,23.52941131591797,74.0,-,105.0,899.5,35.0,7.630000114440918,7.0,-,83.52941131591797,-,14.640000343322754,15.444676399230957,11.905685424804688,7.349039554595947,-,-,-0.08114903420209885,-0.9671988487243652,6.0,100.0,6.474666118621826,8.399274826049805
Sun Mar 08 01:11:37 MEZ 2015,08-Mär.-2015 01:11:36.192,6.09395657,50.77872756,10.262188,12.0,214.0,134.0,-1.4000094,-10.195109,-3.413533,0.124215305,36.94387435913086,214.0,0.12421530485153198,-0.4479646384716034,24.3137264251709,74.0,-,105.0,898.5,31.0,7.800000190734863,7.0,-,83.52941131591797,-,14.640000343322754,12.008973121643066,11.938786506652832,7.360753059387207,-,-,-0.14271247386932373,-1.0392568111419678,6.0,100.0,8.327033996582031,8.375988006591797
Sun Mar 08 01:11:38 MEZ 2015,08-Mär.-2015 01:11:37.184,6.09400712,50.77867072,7.7661123,12.0,212.0,139.9,-0.8391677,-9.953894,-4.034828,0.117195904,27.958003997802734,212.0,0.11719590425491333,-0.5112974643707275,23.92156982421875,74.0,-,105.0,898.0,25.0,7.909999847412109,7.0,-,83.52941131591797,-,14.5600004196167,9.549975395202637,11.955265998840332,7.368011951446533,-,-,-0.08554206788539886,-1.0146679878234863,6.0,100.0,10.471139907836914,8.364441871643066
Sun Mar 08 01:11:39 MEZ 2015,08-Mär.-2015 01:11:38.189,6.09403963,50.77860497,6.269968,11.0,212.0,151.1,-0.16879122,-9.886257,-4.4196963,0.12302905,22.571884155273438,212.0,0.12302905321121216,-0.5505296587944031,23.52941131591797,74.0,-,105.0,900.0,15.0,7.769999980926514,7.0,-,83.52941131591797,-,14.640000343322754,5.83322811126709,11.964131355285645,7.375677108764648,-,-,-0.017206035554409027,-1.0077733993530273,6.0,100.0,17.143016815185547,8.358243942260742
Sun Mar 08 01:11:40 MEZ 2015,08-Mär.-2015 01:11:39.185,6.09407741,50.77858393,4.031129,11.0,213.0,156.7,0.4890157,-9.108741,-4.3305125,0.066230714,14.512063980102539,213.0,0.06623071432113647,-0.5378386974334717,23.52941131591797,74.0,-,105.0,899.0,11.0,7.880000114440918,7.0,-,83.52941131591797,-,14.640000343322754,4.217986583709717,11.958147048950195,7.379223823547363,-,-,0.02544296719133854,-0.9509690999984741,6.0,100.0,23.707786560058594,8.3624267578125
Sun Mar 08 01:11:41 MEZ 2015,08-Mär.-2015 01:11:40.186,6.09408889,50.778567699999996,2.795085,10.0,213.0,160.5,0.18674773,-9.490017,-4.180875,0.07627183,10.062305450439453,213.0,0.07627183198928833,-0.5261849761009216,21.568628311157227,74.0,-,105.0,907.0,7.0,7.800000190734863,7.0,-,83.52941131591797,-,14.619999885559082,2.7117035388946533,11.943778991699219,7.381202697753906,-,-,0.019036464393138885,-0.9673818945884705,6.0,100.0,36.87686538696289,8.372486114501953
Sun Mar 08 01:11:42 MEZ 2015,08-Mär.-2015 01:11:41.184,6.09409311,50.77855659,1.3462912,10.0,213.0,161.5,0.022146367,-8.37013,-5.507262,0.040351212,4.846648216247559,213.0,0.04035121202468872,-0.6613926291465759,19.60784339904785,74.0,-,105.0,847.5,0.0,7.800000190734863,7.0,-,83.52941131591797,-,14.640000343322754,1.1621586084365845,11.922930717468262,7.382473945617676,-,-,0.0022575296461582184,-0.8532241582870483,6.0,100.0,86.04602813720703,8.387126922607422
